ID_ALUNO,IDADE,GÊNERO,NÍVEL_ACADÊMICO,PAÍS,MÉDIA_HORAS_USO_DIÁRIO,PLATAFORMA_MAIS_UTILIZADA,AFETA_DESEMPENHO_ACADÊMICO,HORAS_SONO_POR_NOITE,PONTUAÇÃO_SAÚDE_MENTAL,IMPACTO_GERAL,USO_SEVERO,SONO_RUIM,FAIXA_USO,FAIXA_SONO
141,22,Masculino,Pós-graduação,Bangladesh,4.7,Facebook,Sim,6.9,5.0,Negativo,False,False,4-6h,6-8h
142,21,Feminino,Pós-graduação,Índia,5.2,Instagram,Sim,5.2,6.0,Negativo,True,False,4-6h,4-6h
143,19,Masculino,Graduação,Nepal,3.9,TikTok,Não,8.1,7.0,Positivo,False,False,2-4h,8h+
144,20,Feminino,Graduação,Paquistão,4.6,Instagram,Sim,7.0,5.0,Negativo,False,False,4-6h,6-8h
145,22,Masculino,Pós-graduação,Sri Lanka,5.1,Facebook,Sim,5.1,6.0,Negativo,True,False,4-6h,4-6h
146,21,Feminino,Pós-graduação,Maldivas,3.8,Instagram,Não,8.2,8.0,Positivo,False,False,2-4h,8h+
147,19,Masculino,Graduação,Bangladesh,4.5,TikTok,Sim,7.1,5.0,Negativo,False,False,4-6h,6-8h
148,20,Feminino,Graduação,Índia,5.0,Instagram,Sim,5.0,6.0,Negativo,False,False,4-6h,4-6h
149,22,Masculino,Pós-graduação,Nepal,3.7,Facebook,Não,8.3,7.0,Positivo,False,False,2-4h,8h+
150,21,Feminino,Pós-graduação,Paquistão,4.4,Instagram,Sim,7.2,5.0,Negativo,False,False,4-6h,6-8h
151,19,Masculino,Graduação,Sri Lanka,4.9,TikTok,Sim,4.9,6.0,Negativo,False,True,4-6h,4-6h
152,20,Feminino,Graduação,Maldivas,3.6,Instagram,Não,8.4,8.0,Positivo,False,False,2-4h,8h+
153,22,Masculino,Pós-graduação,Bangladesh,4.3,Facebook,Sim,7.3,5.0,Negativo,False,False,4-6h,6-8h
154,21,Feminino,Pós-graduação,Índia,4.8,Instagram,Sim,4.8,6.0,Negativo,False,True,4-6h,4-6h
155,19,Masculino,Graduação,Nepal,3.5,TikTok,Não,8.5,7.0,Positivo,False,False,2-4h,8h+
156,20,Feminino,Graduação,Paquistão,4.2,Instagram,Sim,7.4,5.0,Negativo,False,False,4-6h,6-8h
157,22,Masculino,Pós-graduação,Sri Lanka,4.7,Facebook,Sim,4.7,6.0,Negativo,False,True,4-6h,4-6h
158,21,Feminino,Pós-graduação,Maldivas,3.4,Instagram,Não,8.6,8.0,Positivo,False,False,2-4h,8h+
159,19,Masculino,Graduação,Bangladesh,4.1,TikTok,Sim,7.5,5.0,Negativo,False,False,4-6h,6-8h
160,20,Feminino,Graduação,Índia,4.6,Instagram,Sim,4.6,6.0,Negativo,False,True,4-6h,4-6h
161,19,Feminino,Graduação,Bangladesh,5.3,Instagram,Sim,6.1,5.0,Negativo,True,False,4-6h,6-8h
162,21,Masculino,Pós-graduação,Índia,4.8,Facebook,Não,7.2,7.0,Negativo,False,False,4-6h,6-8h
163,20,Feminino,Graduação,Nepal,5.5,TikTok,Sim,5.9,6.0,Negativo,True,False,4-6h,4-6h
164,22,Masculino,Pós-graduação,Paquistão,4.7,Instagram,Sim,6.3,5.0,Negativo,False,False,4-6h,6-8h
165,19,Feminino,Graduação,Sri Lanka,5.1,Facebook,Não,7.0,7.0,Positivo,True,False,4-6h,6-8h
166,21,Masculino,Pós-graduação,Maldivas,5.4,TikTok,Sim,6.0,6.0,Negativo,True,False,4-6h,4-6h
167,20,Feminino,Graduação,Bangladesh,4.9,Instagram,Sim,6.4,5.0,Negativo,False,False,4-6h,6-8h
168,22,Masculino,Pós-graduação,Índia,5.2,Facebook,Não,7.1,7.0,Negativo,True,False,4-6h,6-8h
169,19,Feminino,Graduação,Nepal,5.6,TikTok,Sim,5.8,6.0,Negativo,True,False,4-6h,4-6h
170,21,Masculino,Pós-graduação,Paquistão,4.6,Instagram,Sim,6.5,5.0,Negativo,False,False,4-6h,6-8h
171,20,Feminino,Graduação,Sri Lanka,5.0,Facebook,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
172,22,Masculino,Pós-graduação,Maldivas,5.3,TikTok,Sim,5.7,6.0,Negativo,True,False,4-6h,4-6h
173,19,Feminino,Graduação,Bangladesh,4.8,Instagram,Sim,6.6,5.0,Negativo,False,False,4-6h,6-8h
174,21,Masculino,Pós-graduação,Índia,5.1,Facebook,Não,7.4,7.0,Negativo,True,False,4-6h,6-8h
175,20,Feminino,Graduação,Nepal,5.7,TikTok,Sim,5.6,6.0,Negativo,True,False,4-6h,4-6h
176,22,Masculino,Pós-graduação,Paquistão,4.5,Instagram,Sim,6.7,5.0,Negativo,False,False,4-6h,6-8h
177,19,Feminino,Graduação,Sri Lanka,4.9,Facebook,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
178,21,Masculino,Pós-graduação,Maldivas,5.2,TikTok,Sim,5.5,6.0,Negativo,True,False,4-6h,4-6h
179,20,Feminino,Graduação,Bangladesh,4.7,Instagram,Sim,6.8,5.0,Negativo,False,False,4-6h,6-8h
180,22,Masculino,Pós-graduação,Índia,5.0,Facebook,Não,7.6,7.0,Negativo,False,False,4-6h,6-8h
181,19,Feminino,Graduação,Nepal,5.8,TikTok,Sim,5.4,6.0,Negativo,True,False,4-6h,4-6h
182,21,Masculino,Pós-graduação,Paquistão,4.4,Instagram,Sim,6.9,5.0,Negativo,False,False,4-6h,6-8h
183,20,Feminino,Graduação,Sri Lanka,4.8,Facebook,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
184,22,Masculino,Pós-graduação,Maldivas,5.1,TikTok,Sim,5.3,6.0,Negativo,True,False,4-6h,4-6h
185,19,Feminino,Graduação,Bangladesh,4.6,Instagram,Sim,7.0,5.0,Negativo,False,False,4-6h,6-8h
186,21,Masculino,Pós-graduação,Índia,4.9,Facebook,Não,7.8,7.0,Negativo,False,False,4-6h,6-8h
187,20,Feminino,Graduação,Nepal,5.9,TikTok,Sim,5.2,6.0,Negativo,True,False,4-6h,4-6h
188,22,Masculino,Pós-graduação,Paquistão,4.3,Instagram,Sim,7.1,5.0,Negativo,False,False,4-6h,6-8h
189,19,Feminino,Graduação,Sri Lanka,4.7,Facebook,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
190,21,Masculino,Pós-graduação,Maldivas,5.0,TikTok,Sim,5.1,6.0,Negativo,False,False,4-6h,4-6h
191,20,Feminino,Graduação,Bangladesh,4.5,Instagram,Sim,7.2,5.0,Negativo,False,False,4-6h,6-8h
192,22,Masculino,Pós-graduação,Índia,4.8,Facebook,Não,8.0,7.0,Negativo,False,False,4-6h,6-8h
193,19,Feminino,Graduação,Nepal,6.0,TikTok,Sim,5.0,6.0,Negativo,True,False,4-6h,4-6h
194,21,Masculino,Pós-graduação,Paquistão,4.2,Instagram,Sim,7.3,5.0,Negativo,False,False,4-6h,6-8h
195,20,Feminino,Graduação,Sri Lanka,4.6,Facebook,Não,8.1,7.0,Positivo,False,False,4-6h,8h+
196,22,Masculino,Pós-graduação,Maldivas,4.9,TikTok,Sim,4.9,6.0,Negativo,False,True,4-6h,4-6h
197,19,Feminino,Graduação,Bangladesh,4.4,Instagram,Sim,7.4,5.0,Negativo,False,False,4-6h,6-8h
198,21,Masculino,Pós-graduação,Índia,4.7,Facebook,Não,8.2,7.0,Negativo,False,False,4-6h,8h+
199,20,Feminino,Graduação,Nepal,6.1,TikTok,Sim,4.8,6.0,Negativo,True,True,6-8h,4-6h
200,22,Masculino,Pós-graduação,Paquistão,4.1,Instagram,Sim,7.5,5.0,Negativo,False,False,4-6h,6-8h
201,19,Feminino,Graduação,Sri Lanka,4.5,Facebook,Não,8.3,7.0,Positivo,False,False,4-6h,8h+
202,21,Masculino,Pós-graduação,Maldivas,4.8,TikTok,Sim,4.7,6.0,Negativo,False,True,4-6h,4-6h
203,20,Feminino,Graduação,Bangladesh,4.3,Instagram,Sim,7.6,5.0,Negativo,False,False,4-6h,6-8h
204,22,Masculino,Pós-graduação,Índia,4.6,Facebook,Não,8.4,7.0,Negativo,False,False,4-6h,8h+
205,19,Feminino,Graduação,Nepal,6.2,TikTok,Sim,4.6,6.0,Negativo,True,True,6-8h,4-6h
206,21,Masculino,Pós-graduação,Paquistão,4.0,Instagram,Sim,7.7,5.0,Negativo,False,False,2-4h,6-8h
207,20,Feminino,Graduação,Sri Lanka,4.4,Facebook,Não,8.5,7.0,Positivo,False,False,4-6h,8h+
208,22,Masculino,Pós-graduação,Maldivas,4.7,TikTok,Sim,4.5,6.0,Negativo,False,True,4-6h,4-6h
209,19,Feminino,Graduação,Bangladesh,4.2,Instagram,Sim,7.8,5.0,Negativo,False,False,4-6h,6-8h
210,21,Masculino,Pós-graduação,Índia,4.5,Facebook,Não,8.6,7.0,Negativo,False,False,4-6h,8h+
211,20,Feminino,Graduação,Nepal,6.3,TikTok,Sim,4.4,6.0,Negativo,True,True,6-8h,4-6h
212,22,Masculino,Pós-graduação,Paquistão,3.9,Instagram,Sim,7.9,5.0,Negativo,False,False,2-4h,6-8h
213,19,Feminino,Graduação,Sri Lanka,4.3,Facebook,Não,8.7,7.0,Positivo,False,False,4-6h,8h+
214,21,Masculino,Pós-graduação,Maldivas,4.6,TikTok,Sim,4.3,6.0,Negativo,False,True,4-6h,4-6h
215,20,Feminino,Graduação,Bangladesh,4.1,Instagram,Sim,8.0,5.0,Negativo,False,False,4-6h,6-8h
216,22,Masculino,Pós-graduação,Índia,4.4,Facebook,Não,8.8,7.0,Negativo,False,False,4-6h,8h+
217,19,Feminino,Graduação,Nepal,6.4,TikTok,Sim,4.2,6.0,Negativo,True,True,6-8h,4-6h
218,21,Masculino,Pós-graduação,Paquistão,3.8,Instagram,Sim,8.1,5.0,Negativo,False,False,2-4h,8h+
219,20,Feminino,Graduação,Sri Lanka,4.2,Facebook,Não,8.9,7.0,Positivo,False,False,4-6h,8h+
220,22,Masculino,Pós-graduação,Maldivas,4.5,TikTok,Sim,4.1,6.0,Negativo,False,True,4-6h,4-6h
221,19,Feminino,Graduação,EUA,6.5,Instagram,Sim,6.0,5.0,Negativo,True,False,6-8h,4-6h
222,21,Masculino,Pós-graduação,Reino Unido,5.8,TikTok,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
223,20,Feminino,Graduação,Austrália,4.5,Instagram,Não,7.5,8.0,Positivo,False,False,4-6h,6-8h
224,22,Masculino,Pós-graduação,Alemanha,4.2,Facebook,Não,7.8,7.0,Positivo,False,False,4-6h,6-8h
225,19,Feminino,Graduação,Japão,3.8,LINE,Não,7.9,8.0,Neutro,False,False,2-4h,6-8h
226,21,Masculino,Pós-graduação,Itália,5.5,Instagram,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
227,20,Feminino,Graduação,Coréia do Sul,5.2,KakaoTalk,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
228,22,Masculino,Pós-graduação,Rússia,4.8,VKontakte,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
229,19,Feminino,Graduação,EUA,7.0,TikTok,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
230,21,Masculino,Pós-graduação,Reino Unido,5.5,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
231,20,Feminino,Graduação,Austrália,4.7,Facebook,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
232,22,Masculino,Pós-graduação,Alemanha,4.0,Instagram,Não,7.9,8.0,Positivo,False,False,2-4h,6-8h
233,19,Feminino,Graduação,Japão,3.5,LINE,Não,8.0,8.0,Neutro,False,False,2-4h,6-8h
234,21,Masculino,Pós-graduação,Itália,5.7,TikTok,Sim,6.5,5.0,Negativo,True,False,4-6h,6-8h
235,20,Feminino,Graduação,Coréia do Sul,5.0,KakaoTalk,Sim,6.8,6.0,Negativo,False,False,4-6h,6-8h
236,22,Masculino,Pós-graduação,Rússia,4.5,VKontakte,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
237,19,Feminino,Graduação,EUA,6.8,Instagram,Sim,5.9,4.0,Negativo,True,False,6-8h,4-6h
238,21,Masculino,Pós-graduação,Reino Unido,5.6,Facebook,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
239,20,Feminino,Graduação,Austrália,4.6,Instagram,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
240,22,Masculino,Pós-graduação,Alemanha,4.1,Facebook,Não,7.7,8.0,Positivo,False,False,4-6h,6-8h
241,19,Feminino,Graduação,Japão,3.7,LINE,Não,7.8,8.0,Neutro,False,False,2-4h,6-8h
242,21,Masculino,Pós-graduação,Itália,5.4,Instagram,Sim,6.7,5.0,Negativo,True,False,4-6h,6-8h
243,20,Feminino,Graduação,Coréia do Sul,5.1,KakaoTalk,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
244,22,Masculino,Pós-graduação,Rússia,4.7,VKontakte,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
245,19,Feminino,Graduação,EUA,6.9,TikTok,Sim,5.7,4.0,Negativo,True,False,6-8h,4-6h
246,21,Masculino,Pós-graduação,Reino Unido,5.7,Instagram,Sim,6.4,6.0,Negativo,True,False,4-6h,6-8h
247,20,Feminino,Graduação,Austrália,4.8,Facebook,Não,7.2,7.0,Positivo,False,False,4-6h,6-8h
248,22,Masculino,Pós-graduação,Alemanha,3.9,Instagram,Não,7.8,8.0,Positivo,False,False,2-4h,6-8h
249,19,Feminino,Graduação,Japão,3.6,LINE,Não,8.1,8.0,Neutro,False,False,2-4h,8h+
250,21,Masculino,Pós-graduação,Itália,5.6,TikTok,Sim,6.6,5.0,Negativo,True,False,4-6h,6-8h
251,20,Feminino,Graduação,Coréia do Sul,4.9,KakaoTalk,Sim,6.9,6.0,Negativo,False,False,4-6h,6-8h
252,22,Masculino,Pós-graduação,Rússia,4.6,VKontakte,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
253,19,Feminino,Graduação,EUA,6.7,Instagram,Sim,5.8,4.0,Negativo,True,False,6-8h,4-6h
254,21,Masculino,Pós-graduação,Reino Unido,5.4,Facebook,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
255,20,Feminino,Graduação,Austrália,4.4,Instagram,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
256,22,Masculino,Pós-graduação,Alemanha,4.0,Facebook,Não,7.6,8.0,Positivo,False,False,2-4h,6-8h
257,19,Feminino,Graduação,Japão,3.4,LINE,Não,8.2,8.0,Neutro,False,False,2-4h,8h+
258,21,Masculino,Pós-graduação,Itália,5.3,Instagram,Sim,6.8,5.0,Negativo,True,False,4-6h,6-8h
259,20,Feminino,Graduação,Coréia do Sul,5.0,KakaoTalk,Sim,6.7,6.0,Negativo,False,False,4-6h,6-8h
260,22,Masculino,Pós-graduação,Rússia,4.4,VKontakte,Não,7.6,7.0,Positivo,False,False,4-6h,6-8h
261,19,Feminino,Graduação,EUA,6.6,TikTok,Sim,5.6,4.0,Negativo,True,False,6-8h,4-6h
262,21,Masculino,Pós-graduação,Reino Unido,5.3,Instagram,Sim,6.3,6.0,Negativo,True,False,4-6h,6-8h
263,20,Feminino,Graduação,Austrália,4.3,Facebook,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
264,22,Masculino,Pós-graduação,Alemanha,3.8,Instagram,Não,7.7,8.0,Positivo,False,False,2-4h,6-8h
265,19,Feminino,Graduação,Japão,3.3,LINE,Não,8.3,8.0,Neutro,False,False,2-4h,8h+
266,21,Masculino,Pós-graduação,Itália,5.2,TikTok,Sim,6.9,5.0,Negativo,True,False,4-6h,6-8h
267,20,Feminino,Graduação,Coréia do Sul,4.8,KakaoTalk,Sim,7.0,6.0,Negativo,False,False,4-6h,6-8h
268,22,Masculino,Pós-graduação,Rússia,4.3,VKontakte,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
269,19,Feminino,Graduação,EUA,6.4,Instagram,Sim,5.7,4.0,Negativo,True,False,6-8h,4-6h
270,21,Masculino,Pós-graduação,Reino Unido,5.2,Facebook,Sim,6.4,6.0,Negativo,True,False,4-6h,6-8h
271,20,Feminino,Graduação,Austrália,4.5,Instagram,Não,7.3,7.0,Positivo,False,False,4-6h,6-8h
272,22,Masculino,Pós-graduação,Alemanha,3.7,Facebook,Não,7.8,8.0,Positivo,False,False,2-4h,6-8h
273,19,Feminino,Graduação,Japão,3.2,LINE,Não,8.4,8.0,Neutro,False,False,2-4h,8h+
274,21,Masculino,Pós-graduação,Itália,5.4,Instagram,Sim,6.7,5.0,Negativo,True,False,4-6h,6-8h
275,20,Feminino,Graduação,Coréia do Sul,4.7,KakaoTalk,Sim,7.1,6.0,Negativo,False,False,4-6h,6-8h
276,22,Masculino,Pós-graduação,Rússia,4.2,VKontakte,Não,7.8,7.0,Positivo,False,False,4-6h,6-8h
277,19,Feminino,Graduação,EUA,6.6,TikTok,Sim,5.5,4.0,Negativo,True,False,6-8h,4-6h
278,21,Masculino,Pós-graduação,Reino Unido,5.1,Instagram,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
279,20,Feminino,Graduação,Austrália,4.4,Facebook,Não,7.4,7.0,Positivo,False,False,4-6h,6-8h
280,22,Masculino,Pós-graduação,Alemanha,3.6,Instagram,Não,7.9,8.0,Positivo,False,False,2-4h,6-8h
281,19,Feminino,Graduação,Japão,3.1,LINE,Não,8.5,8.0,Neutro,False,False,2-4h,8h+
282,21,Masculino,Pós-graduação,Itália,5.3,TikTok,Sim,6.8,5.0,Negativo,True,False,4-6h,6-8h
283,20,Feminino,Graduação,Coréia do Sul,4.6,KakaoTalk,Sim,7.2,6.0,Negativo,False,False,4-6h,6-8h
284,22,Masculino,Pós-graduação,Rússia,4.1,VKontakte,Não,7.9,7.0,Positivo,False,False,4-6h,6-8h
285,19,Feminino,Graduação,EUA,6.7,Instagram,Sim,5.4,4.0,Negativo,True,False,6-8h,4-6h
286,21,Masculino,Pós-graduação,Reino Unido,5.0,Facebook,Sim,6.6,6.0,Negativo,False,False,4-6h,6-8h
287,20,Feminino,Graduação,Austrália,4.3,Instagram,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
288,22,Masculino,Pós-graduação,Alemanha,3.5,Facebook,Não,8.0,8.0,Positivo,False,False,2-4h,6-8h
289,19,Feminino,Graduação,Japão,3.0,LINE,Não,8.6,8.0,Neutro,False,False,2-4h,8h+
290,21,Masculino,Pós-graduação,Itália,5.2,Instagram,Sim,6.9,5.0,Negativo,True,False,4-6h,6-8h
291,20,Feminino,Graduação,Coréia do Sul,4.5,KakaoTalk,Sim,7.3,6.0,Negativo,False,False,4-6h,6-8h
292,22,Masculino,Pós-graduação,Rússia,4.0,VKontakte,Não,8.0,7.0,Positivo,False,False,2-4h,6-8h
293,19,Feminino,Graduação,EUA,6.8,TikTok,Sim,5.3,4.0,Negativo,True,False,6-8h,4-6h
294,21,Masculino,Pós-graduação,Reino Unido,4.9,Instagram,Sim,6.7,6.0,Negativo,False,False,4-6h,6-8h
295,20,Feminino,Graduação,Austrália,4.2,Facebook,Não,7.6,7.0,Positivo,False,False,4-6h,6-8h
296,22,Masculino,Pós-graduação,Alemanha,3.4,Instagram,Não,8.1,8.0,Positivo,False,False,2-4h,8h+
297,19,Feminino,Graduação,Japão,2.9,LINE,Não,8.7,8.0,Neutro,False,False,2-4h,8h+
298,21,Masculino,Pós-graduação,Itália,5.1,TikTok,Sim,7.0,5.0,Negativo,True,False,4-6h,6-8h
299,20,Feminino,Graduação,Coréia do Sul,4.4,KakaoTalk,Sim,7.4,6.0,Negativo,False,False,4-6h,6-8h
300,22,Masculino,Pós-graduação,Rússia,3.9,VKontakte,Não,8.1,7.0,Positivo,False,False,2-4h,8h+
301,19,Feminino,Graduação,EUA,6.9,Instagram,Sim,5.2,4.0,Negativo,True,False,6-8h,4-6h
302,21,Masculino,Pós-graduação,Reino Unido,4.8,Facebook,Sim,6.8,6.0,Negativo,False,False,4-6h,6-8h
303,20,Feminino,Graduação,Austrália,4.1,Instagram,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
304,22,Masculino,Pós-graduação,Alemanha,3.3,Facebook,Não,8.2,8.0,Positivo,False,False,2-4h,8h+
305,19,Feminino,Graduação,Japão,2.8,LINE,Não,8.8,8.0,Neutro,False,False,2-4h,8h+
306,21,Masculino,Pós-graduação,Itália,5.0,Instagram,Sim,7.1,5.0,Negativo,False,False,4-6h,6-8h
307,20,Feminino,Graduação,Coréia do Sul,4.3,KakaoTalk,Sim,7.5,6.0,Negativo,False,False,4-6h,6-8h
308,22,Masculino,Pós-graduação,Rússia,3.8,VKontakte,Não,8.2,7.0,Positivo,False,False,2-4h,8h+
309,19,Feminino,Graduação,EUA,7.0,TikTok,Sim,5.1,4.0,Negativo,True,False,6-8h,4-6h
310,21,Masculino,Pós-graduação,Reino Unido,4.7,Instagram,Sim,6.9,6.0,Negativo,False,False,4-6h,6-8h
311,20,Feminino,Graduação,Austrália,4.0,Facebook,Não,7.8,7.0,Positivo,False,False,2-4h,6-8h
312,22,Masculino,Pós-graduação,Alemanha,3.2,Instagram,Não,8.3,8.0,Positivo,False,False,2-4h,8h+
313,19,Feminino,Graduação,Japão,2.7,LINE,Não,8.9,8.0,Neutro,False,False,2-4h,8h+
314,21,Masculino,Pós-graduação,Itália,4.9,TikTok,Sim,7.2,5.0,Negativo,False,False,4-6h,6-8h
315,20,Feminino,Graduação,Coréia do Sul,4.2,KakaoTalk,Sim,7.6,6.0,Negativo,False,False,4-6h,6-8h
316,22,Masculino,Pós-graduação,Rússia,3.7,VKontakte,Não,8.3,7.0,Positivo,False,False,2-4h,8h+
317,19,Feminino,Graduação,EUA,7.1,Instagram,Sim,5.0,4.0,Negativo,True,False,6-8h,4-6h
318,21,Masculino,Pós-graduação,Reino Unido,4.6,Facebook,Sim,7.0,6.0,Negativo,False,False,4-6h,6-8h
319,20,Feminino,Graduação,Austrália,3.9,Instagram,Não,7.9,7.0,Positivo,False,False,2-4h,6-8h
320,22,Masculino,Pós-graduação,Alemanha,3.1,Facebook,Não,8.4,8.0,Positivo,False,False,2-4h,8h+
321,19,Feminino,Graduação,Espanha,5.2,Instagram,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
322,21,Masculino,Pós-graduação,Dinamarca,4.1,Facebook,Não,7.8,8.0,Positivo,False,False,4-6h,6-8h
323,20,Feminino,Graduação,Irlanda,5.0,Instagram,Sim,7.0,7.0,Negativo,False,False,4-6h,6-8h
324,22,Masculino,Pós-graduação,Índia,5.8,WhatsApp,Sim,6.5,5.0,Negativo,True,False,4-6h,6-8h
325,19,Feminino,Graduação,Suíça,4.0,Instagram,Não,7.9,8.0,Positivo,False,False,2-4h,6-8h
326,21,Masculino,Pós-graduação,Peru,5.5,Instagram,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
327,20,Feminino,Graduação,EUA,6.8,TikTok,Sim,5.5,5.0,Negativo,True,False,6-8h,4-6h
328,22,Masculino,Pós-graduação,México,5.6,WhatsApp,Sim,6.6,6.0,Negativo,True,False,4-6h,6-8h
329,19,Feminino,Graduação,França,4.5,Instagram,Não,7.5,7.0,Positivo,False,False,4-6h,6-8h
330,21,Masculino,Pós-graduação,Canadá,5.3,Instagram,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
331,20,Feminino,Graduação,Espanha,5.1,TikTok,Sim,6.7,6.0,Negativo,True,False,4-6h,6-8h
332,22,Masculino,Pós-graduação,Dinamarca,3.9,Facebook,Não,7.9,8.0,Positivo,False,False,2-4h,6-8h
333,19,Feminino,Graduação,Irlanda,4.8,Instagram,Sim,7.1,7.0,Negativo,False,False,4-6h,6-8h
334,21,Masculino,Pós-graduação,Índia,5.9,WhatsApp,Sim,6.4,5.0,Negativo,True,False,4-6h,6-8h
335,20,Feminino,Graduação,Suíça,3.8,Instagram,Não,8.0,8.0,Positivo,False,False,2-4h,6-8h
336,22,Masculino,Pós-graduação,Peru,5.4,TikTok,Sim,6.8,6.0,Negativo,True,False,4-6h,6-8h
337,19,Feminino,Graduação,EUA,6.9,Instagram,Sim,5.4,5.0,Negativo,True,False,6-8h,4-6h
338,21,Masculino,Pós-graduação,México,5.7,WhatsApp,Sim,6.5,6.0,Negativo,True,False,4-6h,6-8h
339,20,Feminino,Graduação,França,4.4,Instagram,Não,7.6,7.0,Positivo,False,False,4-6h,6-8h
340,22,Masculino,Pós-graduação,Canadá,5.2,TikTok,Sim,7.0,6.0,Negativo,True,False,4-6h,6-8h
341,19,Feminino,Graduação,Espanha,5.0,Instagram,Sim,6.9,6.0,Negativo,False,False,4-6h,6-8h
342,21,Masculino,Pós-graduação,Dinamarca,3.8,Facebook,Não,8.0,8.0,Positivo,False,False,2-4h,6-8h
343,20,Feminino,Graduação,Irlanda,4.7,TikTok,Sim,7.2,7.0,Negativo,False,False,4-6h,6-8h
344,22,Masculino,Pós-graduação,Índia,6.0,WhatsApp,Sim,6.3,5.0,Negativo,True,False,4-6h,6-8h
345,19,Feminino,Graduação,Suíça,3.7,Instagram,Não,8.1,8.0,Positivo,False,False,2-4h,8h+
346,21,Masculino,Pós-graduação,Peru,5.3,Instagram,Sim,6.9,6.0,Negativo,True,False,4-6h,6-8h
347,20,Feminino,Graduação,EUA,7.0,TikTok,Sim,5.3,5.0,Negativo,True,False,6-8h,4-6h
348,22,Masculino,Pós-graduação,México,5.8,WhatsApp,Sim,6.4,6.0,Negativo,True,False,4-6h,6-8h
349,19,Feminino,Graduação,França,4.3,Instagram,Não,7.7,7.0,Positivo,False,False,4-6h,6-8h
350,21,Masculino,Pós-graduação,Canadá,5.1,Instagram,Sim,7.1,6.0,Negativo,True,False,4-6h,6-8h
351,20,Feminino,Graduação,Espanha,4.9,TikTok,Sim,7.0,6.0,Negativo,False,False,4-6h,6-8h
352,22,Masculino,Pós-graduação,Dinamarca,3.7,Facebook,Não,8.1,8.0,Positivo,False,False,2-4h,8h+
353,19,Feminino,Graduação,Irlanda,4.6,Instagram,Sim,7.3,7.0,Negativo,False,False,4-6h,6-8h
354,21,Masculino,Pós-graduação,Índia,6.1,WhatsApp,Sim,6.2,5.0,Negativo,True,False,6-8h,6-8h
355,20,Feminino,Graduação,Suíça,3.6,Instagram,Não,8.2,8.0,Positivo,False,False,2-4h,8h+
356,22,Masculino,Pós-graduação,Peru,5.2,TikTok,Sim,7.0,6.0,Negativo,True,False,4-6h,6-8h
357,19,Feminino,Graduação,EUA,7.1,Instagram,Sim,5.2,5.0,Negativo,True,False,6-8h,4-6h
358,21,Masculino,Pós-graduação,México,5.9,WhatsApp,Sim,6.3,6.0,Negativo,True,False,4-6h,6-8h
359,20,Feminino,Graduação,França,4.2,Instagram,Não,7.8,7.0,Positivo,False,False,4-6h,6-8h
360,22,Masculino,Pós-graduação,Canadá,5.0,TikTok,Sim,7.2,6.0,Negativo,False,False,4-6h,6-8h
361,19,Feminino,Graduação,Espanha,4.8,Instagram,Sim,7.1,6.0,Negativo,False,False,4-6h,6-8h
362,21,Masculino,Pós-graduação,Dinamarca,3.6,Facebook,Não,8.2,8.0,Positivo,False,False,2-4h,8h+
363,20,Feminino,Graduação,Irlanda,4.5,TikTok,Sim,7.4,7.0,Negativo,False,False,4-6h,6-8h
364,22,Masculino,Pós-graduação,Índia,6.2,WhatsApp,Sim,6.1,5.0,Negativo,True,False,6-8h,6-8h
365,19,Feminino,Graduação,Suíça,3.5,Instagram,Não,8.3,8.0,Positivo,False,False,2-4h,8h+
366,21,Masculino,Pós-graduação,Peru,5.1,Instagram,Sim,7.1,6.0,Negativo,True,False,4-6h,6-8h
367,20,Feminino,Graduação,EUA,7.2,TikTok,Sim,5.1,5.0,Negativo,True,False,6-8h,4-6h
